|C190|102|1101|0.00|1630.00|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|102|1101|0.00|1680.00|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|101|1101|2.87|773.94|773.94|22.21|0.00|0.00|0.00|0.00||
|C190|000|1101|18.00|7222.38|7222.38|1300.03|0.00|0.00|0.00|0.00||
|C190|101|1556|0.00|300.87|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|000|1101|18.00|80.01|70.88|12.76|0.00|0.00|0.00|9.13||
|C190|010|1401|0.00|401.99|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|000|1101|18.00|9410.98|9410.98|1693.97|0.00|0.00|0.00|0.00||
|C190|050|1924|0.00|4132.28|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|050|1924|0.00|2046.80|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|550|2916|0.00|6000.00|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|000|2556|0.00|196.49|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|100|2556|0.00|34.65|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|400|2551|0.00|95500.00|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|400|1901|0.00|203.00|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|400|1901|0.00|690.00|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|000|1901|0.00|75.00|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|000|1901|0.00|370.00|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|000|1949|18.00|118.25|118.25|21.29|0.00|0.00|0.00|0.00||
|C190|020|1949|12.00|191.35|111.62|13.39|0.00|0.00|79.73|0.00||
|C190|020|1949|18.00|1124.88|437.46|78.74|0.00|0.00|687.42|0.00||
|C190|040|1949|0.00|52.03|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|060|1949|0.00|856.99|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|020|1101|18.00|895.00|348.07|62.65|0.00|0.00|546.93|0.00||
|C190|020|1101|18.00|2448.00|952.03|171.37|0.00|0.00|1495.97|0.00||
|C190|520|1101|18.00|2400.00|933.36|168.00|0.00|0.00|1466.64|0.00||
|C190|000|2202|7.00|1856.16|1856.16|129.93|0.00|0.00|0.00|0.00||
|C190|101|1101|3.88|700.00|700.00|27.16|0.00|0.00|0.00|0.00||
|C190|101|1101|3.88|700.00|700.00|27.16|0.00|0.00|0.00|0.00||
|C190|101|1101|3.88|525.00|525.00|20.37|0.00|0.00|0.00|0.00||
|C190|101|1101|3.88|812.50|812.50|31.53|0.00|0.00|0.00|0.00||
|C190|101|1101|3.88|525.00|525.00|20.37|0.00|0.00|0.00|0.00||
|C190|400|1124|0.00|79.36|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|101|1901|0.00|1062.78|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|000|1556|0.00|1.46|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|040|1556|0.00|6.43|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|060|1407|0.00|427.82|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|150|1901|0.00|810.90|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|041|1901|0.00|176.25|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|000|1101|18.00|1013.50|958.52|172.53|0.00|0.00|0.00|54.98||
|C190|100|2101|4.00|3101.55|2697.00|107.88|0.00|0.00|0.00|404.55||
|C190|100|2101|4.00|1518.58|1320.50|52.82|0.00|0.00|0.00|198.08||
|C190|100|2101|4.00|1749.50|1521.30|60.85|0.00|0.00|0.00|228.20||
|C190|100|2101|4.00|1653.13|1437.50|57.50|0.00|0.00|0.00|215.63||
|C190|000|1556|0.00|72.87|0.00|0.00|0.00|0.00|0.00|0.00||
